Direction,Ligand-receptor pair,Mean interaction  score in Control,Mean interaction  score in OW,Mean interaction  score in T2D,P_Global_KW,P_OW_vs_Control,P_T2D_vs_Control,P_T2D_vs_OW,Log2FC_OW_vs_Control,Log2FC_T2D_vs_Control,Log2FC_T2D_vs_OW,FDR_Global,FDR_T2D_Control,FDR_OW_Control,FDR_T2D_OW
PeriMac->Alpha,ALB_B2M,1.09355928001434,1.9745747125378,1.51691574161058,1.92194692540205e-11,3.53228108625421e-11,2.16E-05,0.00309475434530216,0.852510527315591,0.472109523121385,-0.380401004,1.14628650384593e-10,7.01482592168555e-05,6.2222061555185e-10,0.00681167261278399
PeriMac->Alpha,HLA-E_KIR3DL1,0.548510781685515,0.709527072052282,0.760733005819098,0.00169630243560092,0.00691405575218244,0.000521839,0.3422959630811,0.371337751928257,0.471870220750831,0.100532468822573,0.00241869598277061,0.00125343903022104,0.012670788223253,0.42012325573954
PeriMac->Alpha,TGFB3_TGFBR3,0.324580232444946,0.202665764816914,0.317208221211583,6.94287830430204e-08,5.13390436329947e-07,0.906963647,1.02402451229007e-05,-0.679472734,-0.033144977,0.646327756796006,2.08308680677161e-07,0.928157640989997,2.78262986059602e-06,4.00675362862489e-05
PeriMac->Alpha,GNAI2_ADCY7,0.320952434756211,0.399019357814761,0.44453584701209,0.0187279076375285,0.0756558982955459,0.004950736,0.184239845035576,0.314099232046294,0.469940254894302,0.155841022848008,0.0228926644532651,0.00964302819181682,0.107464324547107,0.249903922421383
PeriMac->Alpha,EFNB3_EPHB1,0.333532728748129,0.200820583158054,0.303414349736255,8.86805966765436e-08,2.89737541108592e-07,0.193307203,5.29369989736108e-05,-0.731921187,-0.136539018,0.595382169592676,2.59802954082537e-07,0.253325314949878,1.68811479291752e-06,0.000177114894700804
PeriMac->Alpha,HLA-DRA_CD4,0.42822847967793,0.703868013617758,0.457615819275092,8.9902805443077e-08,9.21871081508609e-08,0.551573389,0.000145542695298858,0.716924178268932,0.0957561786383346,-0.621168,2.62805819233163e-07,0.617656251257239,6.18648449518871e-07,0.000444102800702566
PeriMac->Alpha,A2M_LRP1,0.423380083168043,0.513495624813475,0.586185168994299,0.000271079239163056,0.0278469408319383,4.28E-05,0.0155069557543906,0.27839858061591,0.469403063028606,0.191004482412696,0.000434546682061004,0.000130956888673212,0.0439074144828127,0.0285078603226164
PeriMac->Alpha,CALM2_INSR,0.415581866151189,0.464228720124805,0.573746305647986,0.00315173176708584,0.22686219403014,0.000269248,0.0237813176082348,0.159703075473446,0.465280254240864,0.305577178767418,0.00431138787555019,0.000688095781076006,0.284164166229776,0.0417056083191603
PeriMac->Alpha,VEGFB_TYRO3,0.349168499543445,0.351221057318413,0.481750035103339,0.000693186212982732,0.794999942887348,0.00020461,0.000957502079068549,0.00845593245362377,0.464361359313424,0.4559054268598,0.00104968197965957,0.000537030030728485,0.83061821989843,0.00238876153879418
PeriMac->Alpha,CCL3L3_CCR1,0.328660717461612,0.2508930559488,0.451947351143691,6.21530657220408e-08,0.00524494861075324,0.000269248,3.88198914524618e-08,-0.389526489,0.459555685487878,0.849082174161864,1.88234999043895e-07,0.000688095781076006,0.00992793844178293,2.59021421651333e-07
PeriMac->Alpha,LAMB1_SV2C,0.360563547319925,0.309293862735262,0.492831975474225,1.66585107013657e-07,0.0278469408319383,6.77E-05,7.87018420522194e-08,-0.221275342,0.450842312765296,0.672117654392195,4.66918833600778e-07,0.000198142967476481,0.0439074144828127,4.92374770397788e-07
PeriMac->Alpha,COL6A1_ITGAV,0.337496884354171,0.440233677068213,0.461128129863332,0.00160554554125679,0.0206544709435116,7.11E-05,0.321364427440758,0.383395328175456,0.450293491162253,0.0668981629867966,0.0022984236968759,0.00020744686503598,0.0337475748749477,0.398681657024524
PeriMac->Alpha,CALM3_GP6,0.357603768878415,0.309700455397635,0.485102699998156,7.28197742731081e-07,0.274097299519721,4.07E-05,1.24991947511751e-07,-0.207488436,0.43992826675035,0.647416703244535,1.82059194430328e-06,0.000124890528167116,0.33553538187926,7.49578524046716e-07
PeriMac->Alpha,TGFA_ERBB2,0.286181701463874,0.181893574742152,0.307250654538144,1.21539652385999e-07,1.6911564186494e-05,0.121512752,1.0466709336613e-06,-0.653836844,0.102484654939731,0.756321499008644,3.48264481439109e-07,0.168721487840779,6.01414680639023e-05,5.15216172516762e-06
PeriMac->Alpha,OMG_RTN4R,0.306309411297218,0.197530496069407,0.305223741859568,1.23054964638156e-07,1.46612868826601e-06,0.932265629,6.92189589909172e-06,-0.632914288,-0.005122507,0.627791780815996,3.52103285320467e-07,0.948432084915678,6.90012533004307e-06,2.80728021507511e-05
PeriMac->Alpha,B2M_LILRB2,0.656680898210531,0.813235653702209,0.889333426820711,0.000626005240335187,0.040523194677234,2.16E-05,0.0669445708729144,0.308480976295532,0.437531921595449,0.129050945299917,0.000953367654179041,7.01482592168555e-05,0.0615134841251812,0.103335918765935
PeriMac->Alpha,HLA-DPA1_CD4,0.347371355743111,0.568356447465041,0.469767587336236,2.30220296635714e-07,6.8192729278233e-08,0.002228756,0.0532494364152656,0.710317210795198,0.435468379477751,-0.274848831,6.28473786074902e-07,0.00470358235389857,4.78992303243492e-07,0.0849804521610945
PeriMac->Alpha,CCL5_CCR1,0.319078646233833,0.190592043440072,0.430750549976402,5.15887863315264e-12,1.33866970118516e-06,0.001103953,8.71011915471556e-11,-0.743424166,0.43294057522299,1.17636474127747,3.44466856764838e-11,0.00248736045109713,6.37748262137648e-06,9.94467459916606e-10
PeriMac->Alpha,THBS4_ITGB1,0.413704565112956,0.384232898019141,0.552803907419322,2.57789338910186e-05,0.195985133033579,0.000478723,7.48993149890008e-06,-0.106619829,0.418166934985707,0.524786764275932,4.89149502309645e-05,0.00115837425255275,0.250088826393601,3.01667016501468e-05
PeriMac->Alpha,EFNA1_EPHB1,0.339715970383493,0.238431051021999,0.451437039751664,3.50486112860779e-09,5.02513916960508e-05,0.001705151,2.07788495650537e-08,-0.510756909,0.410195751031176,0.920952660462998,1.34464228925588e-08,0.00368822514183182,0.00015841330913848,1.45952642125618e-07
PeriMac->Alpha,CALM1_SCTR,0.28685624907685,0.289586256219498,0.381025853704609,0.0085912596383213,0.918184478931042,0.003001801,0.00734380755935352,0.0136651865997469,0.40956094381354,0.395895757213793,0.0110217672818403,0.00615537536226409,0.934945441114187,0.0147002225136587
PeriMac->Alpha,CD99_CD99,0.696865952583307,0.759532244653214,0.923285549178762,0.00120655674224921,0.217706037654562,0.000521839,0.00293013626497563,0.124230043507992,0.405895736427659,0.281665692919667,0.00176103290434997,0.00125343903022104,0.274279027450264,0.00648607287130818
PeriMac->Alpha,GNAI2_IGF1R,0.436452932334064,0.494437912801908,0.578203574416547,0.0041074868020756,0.173975082001426,0.000245859,0.0512118497732704,0.179963290830226,0.405751446591071,0.225788155760846,0.00551369073100607,0.00063274431035849,0.22530050880318,0.0821644538502005
PeriMac->Alpha,LGALS3BP_ITGB1,0.491354218945805,0.522043552366426,0.645978448547863,0.00898333508950983,0.748780689138819,0.001295614,0.0155069557543906,0.0874067274965652,0.394722589693524,0.307315862196959,0.0114805520913752,0.00288230086328637,0.791459067227977,0.0285078603226164
PeriMac->Alpha,PDGFB_ITGAV,0.27488786776708,0.247931201734895,0.361376541264001,9.61536186141677e-06,0.0234573602080296,0.000294677,1.44833688640086e-05,-0.14890339,0.394659620914158,0.543563011301686,1.95791520286609e-05,0.000746333328925524,0.0378106542285294,5.48521578414423e-05
PeriMac->Alpha,COL1A1_CD36,0.294546599422623,0.23479857837969,0.384548378094356,4.07015292703104e-06,0.00272620697398809,0.003867628,6.92189589909172e-06,-0.327072222,0.384669209652403,0.711741431929084,8.81299593856675e-06,0.00772862741673955,0.00553911101140512,2.80728021507511e-05
PeriMac->Alpha,HGF_SDC2,0.35132779729275,0.311618258425489,0.458082743897484,9.93325676734804e-06,0.0569938463727775,0.000544707,4.83757685289142e-06,-0.173037961,0.382790488122097,0.555828449008017,2.01560624593915e-05,0.00130517119273822,0.0834597486601678,2.02717506216402e-05
PeriMac->Alpha,GNAS_ADCY8,0.415588744820358,0.462078583535479,0.539595740618232,0.0113181841914762,0.208818631635065,0.002788739,0.0371453979305794,0.15298164153872,0.376722376407115,0.223740734868395,0.0142543852643605,0.00577048754446664,0.264500876226807,0.0619621373205373
PeriMac->Alpha,EFNB3_RHBDL2,0.282737325895966,0.16774288099383,0.232511982535931,2.4539111587798e-07,1.51397996538103e-07,0.067268895,0.00140571684095931,-0.753210812,-0.282157286,0.471053525459698,6.66766189603787e-07,0.100125139717424,9.58100754211279e-07,0.00337022905277505
PeriMac->Alpha,UBA52_TGFBR2,0.479276292239387,0.594367238191475,0.619738193513628,0.00302026672570148,0.00597236263488891,0.001640234,0.501386078125951,0.310497017707921,0.370801303716529,0.0603042860086089,0.00414553384598932,0.00356064770055855,0.0111153628607829,0.57711368913609
PeriMac->Alpha,LRFN5_PTPRS,0.270471084359347,0.168240807342553,0.248640846735567,2.49653815919226e-07,2.54753168880505e-07,0.249869073,0.000322080592660988,-0.684946684,-0.121411044,0.563535640822996,6.77165104650928e-07,0.315567114770411,1.51359080211296e-06,0.000901941689685289
PeriMac->Alpha,CDH1_CDH1,0.464390758253152,0.453877013773091,0.599583318371254,0.000707721451070736,0.856153932561194,0.000829591,0.000343524328260826,-0.033037836,0.368620982724072,0.401658818332366,0.00107099703043281,0.00192402357249335,0.882063605360152,0.000955110263492394
PeriMac->Alpha,LTF_GP9,0.280202411288667,0.200947360870562,0.30699862924946,2.73629235922289e-07,4.41401267137553e-05,0.14665964,1.0922217921166e-06,-0.479651739,0.131762842549843,0.611414581511433,7.34718915567966e-07,0.199248633792612,0.0001414911003388,5.34255106285454e-06
PeriMac->Alpha,CXCL12_ITGB1,0.482318079818892,0.554530699576551,0.622481196592774,0.037803021816251,0.231541881199763,0.008780664,0.112210959808714,0.201282440862422,0.368045366490523,0.166762925628101,0.0443946352136459,0.0162286578019567,0.28917159831723,0.16235517808216
PeriMac->Alpha,CD14_ITGA4,0.378080594325265,0.396599397468537,0.486655424456984,0.00845378393466667,0.65477537171414,0.002228756,0.0103717188031511,0.068988683307432,0.364206832881917,0.295218149574485,0.0108558502949574,0.00470358235389857,0.708555065817807,0.0200056643911897
PeriMac->Alpha,UCN3_CRHR1,0.279819964701744,0.165368939954065,0.254241504209399,3.04234213332786e-07,1.14957194620201e-06,0.565893974,4.42125525186979e-05,-0.758810608,-0.138299334,0.620511273389992,8.0944002908392e-07,0.630890282314096,5.59374393018904e-06,0.000149743699581033
PeriMac->Alpha,GNAI2_UNC5B,0.336542607752149,0.44852999675508,0.431058801746084,0.00933661715398607,0.00743320897645533,0.009071223,0.993294752319972,0.414415303908966,0.357095515384919,-0.057319789,0.0119043144904841,0.0167159951193148,0.0135186144145789,0.995322102228026
PeriMac->Alpha,COL1A1_ITGB8,0.314181836380131,0.241398138110465,0.402387705824391,7.99894972381149e-07,0.0012263166848615,0.004153058,1.35011222816657e-06,-0.380185227,0.356986448745989,0.737171675963484,1.98283824139552e-06,0.00823723716654879,0.00270299670046978,6.41888219385205e-06
PeriMac->Alpha,PYY_FAP,0.406196108575083,0.324872125512685,0.520218086084019,3.32880986435845e-07,0.00125250749799089,0.004302721,3.52903814262704e-07,-0.322304454,0.35694013816831,0.679244592020919,8.81133326184326e-07,0.00850334260958067,0.002754217336459,1.929593657352e-06
PeriMac->Alpha,TULP1_TYRO3,0.285595723893661,0.191790732722651,0.314277294362788,3.40723177196065e-07,5.84818830745723e-06,0.301650958,1.02402451229007e-05,-0.574441365,0.138063666188894,0.712505030973973,9.0035858268694e-07,0.370431824194327,2.33327205012665e-05,4.00675362862489e-05
PeriMac->Alpha,MAG_MAG,0.304658787077056,0.214168607470067,0.390009531705799,7.66601558026115e-07,0.000684202449387577,0.013276501,1.13967726462445e-06,-0.508447322,0.356315030687252,0.864762352967616,1.90587935321631e-06,0.0234373965528495,0.00160842753222967,5.55138878559626e-06
PeriMac->Alpha,CALM2_SELL,0.344672734736354,0.357646439582713,0.441163835794481,0.0190252554190826,0.818393714766867,0.004457186,0.0208291448201336,0.0533069000932156,0.356087351455353,0.302780451362137,0.0232317819805214,0.00877514350821991,0.849919457954279,0.0371357536089843
PeriMac->Alpha,CALM3_INSR,0.422921266693627,0.398255176227918,0.540199590742311,0.000509690776556902,0.628817065331259,0.000977574,0.000203593601229055,-0.086695995,0.353103437670024,0.439799432941364,0.00078689102345627,0.00222899250379457,0.685234297360979,0.000599091833521963
PeriMac->Alpha,IGFBP4_LRP6,0.37492607509344,0.522217961924123,0.476454798777679,0.00135664320238403,0.000870439650431353,0.004302721,0.859915686726938,0.478045914921102,0.345733186813905,-0.132312728,0.00196315407232903,0.00850334260958067,0.00199152834418044,0.89085889891036
PeriMac->Alpha,BMP5_BMPR2,0.27525200304118,0.170095133801069,0.240909104664975,3.60653952658983e-07,2.46666342833288e-07,0.272592377,0.000587789251693854,-0.694411191,-0.192264143,0.502147047833811,9.49528667909398e-07,0.339530203047709,1.47022597185234e-06,0.00155543209639724
PeriMac->Alpha,ALOX12_FPR2,0.279235399402384,0.177415238115452,0.257563198617935,3.65459662590768e-07,7.46989681977471e-07,0.632421601,9.98332775377449e-05,-0.654351917,-0.116555375,0.537796541773898,9.61367098885135e-07,0.691704681593385,3.84967942181539e-06,0.000316534606686637
PeriMac->Alpha,PODXL2_SELL,0.252212530101339,0.158812280973922,0.249661211492788,3.94649616884194e-07,8.45787976448471e-06,0.431146972,7.20055866116455e-06,-0.667317468,-0.014668257,0.652649211087377,1.03291010838826e-06,0.502591721289876,3.24181783234696e-05,2.91143524886619e-05
PeriMac->Alpha,HLA-C_LILRB2,0.463510297058374,0.46643100983523,0.587482737568682,0.00137284690568346,0.633112838348884,0.001018152,0.000929203727417281,0.00906231749011648,0.341945070660541,0.332882753170425,0.00198572118719419,0.00231190976093375,0.688788961525355,0.00232687580385192
PeriMac->Alpha,ALDH1A2_RXRA,0.337017144597424,0.224092647495219,0.308528311646963,4.66179989975984e-07,6.80463616186507e-07,0.212332732,0.000273826016900494,-0.588726669,-0.127419103,0.46130756583742,1.20291201839446e-06,0.274897948723447,3.54601374960209e-06,0.000779447386526644
PeriMac->Alpha,BTC_ERBB2,0.287988339862392,0.185658219500416,0.257961331086454,4.80376819113972e-07,1.60521424727952e-06,0.216292771,8.68695446365426e-05,-0.63336121,-0.158855581,0.474505628928931,1.23714935634874e-06,0.279443069896917,7.48297776043147e-06,0.000278268925951123
PeriMac->Alpha,APP_CD74,0.442245102153343,0.541301499656294,0.559151585269015,0.024118727473293,0.0257708237190897,0.013693619,0.596497149330572,0.291586219180868,0.338393282949248,0.0468070637683796,0.0290371050427048,0.0240962228337957,0.0410920545766543,0.665326486781726
PeriMac->Alpha,EFNB3_EPHB4,0.273971974808302,0.198398466875804,0.345595820128088,2.91271333624897e-07,0.00171264000994,0.007957595,1.369948642761e-07,-0.465627445,0.335057443269832,0.800684888228811,7.77390271832057e-07,0.0148724594417095,0.00365237906097858,8.14979651764962e-07
PeriMac->Alpha,ANGPT4_TIE1,0.311797836612526,0.211186921524137,0.346932320862783,5.98769865467978e-07,3.39679122209843e-05,0.32736699,3.09889629809608e-06,-0.562090422,0.154043332548667,0.716133754761688,1.52188700411044e-06,0.396684759941675,0.000112239704285278,1.35838837728573e-05
PeriMac->Alpha,SST_SSTR5,0.419125419019299,0.384199454812595,0.527056905297537,0.00179264459031314,0.124840034691087,0.015014204,0.000729195477000858,-0.125526548,0.330576714163796,0.456103262411255,0.00254749980780636,0.0261487106075991,0.167869085137446,0.00187639597502455
PeriMac->Alpha,LAMB1_ITGAV,0.363716940608305,0.411316725423595,0.456896998563488,0.042193850892359,0.50240713402026,0.00373161,0.120013265575885,0.177433614230742,0.329052841621122,0.15161922739038,0.0491709860607756,0.00748247111029686,0.567573422083201,0.172520225195232
PeriMac->Alpha,TGFB1_CD109,0.273962750943621,0.320899172151688,0.34337629887355,0.108953837660858,0.310046593331595,0.019660855,0.305234185730567,0.228140315012268,0.325810709451842,0.0976703944395741,0.120947447066582,0.0333326885683567,0.372935476801691,0.381767831120237
PeriMac->Alpha,COL1A2_ITGB1,0.711129828053657,0.794140680556552,0.889635896785174,0.00806097411192827,0.0861540973720025,0.001458706,0.0928064074922973,0.159281629758859,0.323102030734022,0.163820400975163,0.0103800064213234,0.00321521952428973,0.120848935381359,0.137434222747761
PeriMac->Alpha,CALM2_CACNA1C,0.385778730516579,0.43238154298905,0.481024969639098,0.0509900305655125,0.295867564785821,0.006966474,0.178747690149067,0.164531335675784,0.31833818021226,0.153806844536476,0.0588074932140332,0.0131545087152267,0.358375879018587,0.243908492350863
PeriMac->Alpha,CDH1_LRP5,0.358212458232756,0.360089280377674,0.446467412007626,0.011091479124024,0.894246415517436,0.011352889,0.00405145786985008,0.00753913852594688,0.317739361463718,0.310200222937771,0.0139944971282153,0.0204124413940893,0.914942477124783,0.00865399565146819
PeriMac->Alpha,ARF1_PLD2,0.369008989448672,0.371491914073223,0.459824082507934,0.0190174759013853,0.990357949177963,0.015954861,0.00753031769002965,0.00967484695954125,0.317426063684704,0.307751216725162,0.0232253227557112,0.027637314724402,0.992166142190102,0.015018773447209
PeriMac->Alpha,LTF_TFRC,0.289593227472656,0.216186137625968,0.360854897626377,2.73153102638795e-08,0.000309380063469843,0.000645683,1.14009423738741e-07,-0.421753845,0.317390971133811,0.739144815923186,8.94025312777079e-08,0.00152711234439193,0.000790731732927627,6.91020080984387e-07
PeriMac->Alpha,PSEN1_CD44,0.348317672309323,0.294930608660987,0.433356623021711,4.86461266828981e-05,0.0227273400193548,0.005125763,2.95731427651784e-05,-0.240028114,0.315151081173882,0.555179195255433,8.81965150044847e-05,0.0099569179316671,0.0367737428795388,0.00010392703994518
PeriMac->Alpha,TPH1_HTR5A,0.237317804929266,0.156832159546875,0.22249838372431,7.93656653072328e-07,5.82079217730331e-07,0.26793962,0.000729195477000858,-0.597598916,-0.093025487,0.504573428716541,1.96894395209007e-06,0.334987370553601,3.09557294355104e-06,0.00187639597502455
PeriMac->Alpha,SRD5A2_AR,0.282516926921432,0.184740497616781,0.350629242475549,7.67985211680411e-09,5.02513916960508e-05,0.002145998,5.67002539001472e-08,-0.612837147,0.311609012095051,0.92444615890995,2.77128280640421e-08,0.00454228862023357,0.00015841330913848,3.66528044615782e-07
PeriMac->Alpha,COL1A2_GP6,0.414688053240858,0.339595157355015,0.514627546040324,1.68844698931349e-05,0.0488584901367702,0.002402975,4.64720456806373e-06,-0.288210598,0.311502195196752,0.599712793500546,3.29701350561361e-05,0.00503734767221503,0.0728271006704686,1.95707107046946e-05
PeriMac->Alpha,TGFB3_ENG,0.325465519994894,0.223359072521314,0.350984470489103,8.96156527645351e-07,1.83508337767965e-05,0.573119738,9.11158834867156e-06,-0.543139854,0.108902487202469,0.652042340707016,2.20156652353854e-06,0.636947674314381,6.46681441140754e-05,3.60029397058817e-05
